,team_idx,team_home,team_win,rolling_5_team_win,per_shot_all_expanding_mean,per_shot_one_expanding_mean,per_shot_two_expanding_mean,per_shot_three_expanding_mean,rebounds_in_defence_expanding_mean,rebounds_in_attack_expanding_mean,team_per_shot_all_expanding_mean,team_per_shot_one_expanding_mean,team_per_shot_two_expanding_mean,team_per_shot_three_expanding_mean,team_rebounds_in_defence_expanding_mean,team_rebounds_in_attack_expanding_mean,team_per_shot_all_rolling_2_mean,team_per_shot_one_rolling_2_mean,team_per_shot_two_rolling_2_mean,team_per_shot_three_rolling_2_mean,team_rebounds_in_defence_rolling_2_mean,team_rebounds_in_attack_rolling_2_mean,per_shot_all_away_expanding_mean,per_shot_one_away_expanding_mean,per_shot_two_away_expanding_mean,per_shot_three_away_expanding_mean,rebounds_in_defence_away_expanding_mean,rebounds_in_attack_away_expanding_mean,team_per_shot_all_away_expanding_mean,team_per_shot_one_away_expanding_mean,team_per_shot_two_away_expanding_mean,team_per_shot_three_away_expanding_mean,team_rebounds_in_defence_away_expanding_mean,team_rebounds_in_attack_away_expanding_mean,team_per_shot_all_away_rolling_2_mean,team_per_shot_one_away_rolling_2_mean,team_per_shot_two_away_rolling_2_mean,team_per_shot_three_away_rolling_2_mean,team_rebounds_in_defence_away_rolling_2_mean,team_rebounds_in_attack_away_rolling_2_mean,count_team_win_expanding_sum,count_team_loss_expanding_sum,speed_team,speed_team_away,top_1_ill,top_2_ill,top_3_ill,top_4_ill,top_5_ill,top_6_ill,top_7_ill,top_8_ill,top_9_ill,top_10_ill,top_1_ill_away,top_2_ill_away,top_3_ill_away,top_4_ill_away,top_5_ill_away,top_6_ill_away,top_7_ill_away,top_8_ill_away,top_9_ill_away,top_10_ill_away,rank_team_expanding_mean,rank_team_rolling,rank_team_expanding_mean_away,rank_team_rolling_away,team_delta_rolling_2_mean,team_delta_expanding_mean,team_delta_lag_1,match_home_koef,match_away_koef
1876,30,1,0,0.4,0.45555006164897405,0.8132529632814623,0.5204695138656656,0.37319523916912634,34.41818181818182,9.909090909090908,0.5025337837837838,0.852437417654809,0.5144959857270295,0.49361861861861867,38.0,8.5,0.5025337837837838,0.852437417654809,0.5144959857270295,0.49361861861861867,38.0,8.5,0.4533175779043965,0.8066267308692662,0.5169244851572382,0.37431190052962593,33.61818181818182,9.418181818181818,0.4280068728522337,0.7823529411764706,0.4872881355932204,0.34962406015037595,32.5,13.0,0.4280068728522337,0.7823529411764706,0.4872881355932204,0.34962406015037595,32.5,13.0,21.0,34.0,2.510416666666667,2.635416666666667,2.9443892750744785,2.78351539225422,2.183217477656405,1.573982125124131,1.4468718967229395,1.1236345580933467,1.0079443892750746,0.5153922542204569,0.0,0.0,2.50695134061569,2.2909632571996026,1.3947368421052633,1.3937437934458785,0.9463753723932471,0.7830188679245282,0.6360476663356505,0.4160873882820258,0.2745779543197616,0.0,0.28221336268479696,0.4163356504468719,0.23655877843013742,0.2926183382985766,-6.0,-6.0,-1.0,1.83,1.97
391,6,0,1,0.8,0.46653107477141437,0.8040949952008203,0.5283852712368164,0.36983654550330475,34.19642857142857,10.178571428571429,0.5025337837837838,0.852437417654809,0.5144959857270295,0.49361861861861867,38.0,8.5,0.5025337837837838,0.852437417654809,0.5144959857270295,0.49361861861861867,38.0,8.5,0.45744956939879,0.8164491462111091,0.5266404517909538,0.34679007487397656,33.375,10.696428571428571,0.4280068728522337,0.7823529411764706,0.4872881355932204,0.34962406015037595,32.5,13.0,0.4280068728522337,0.7823529411764706,0.4872881355932204,0.34962406015037595,32.5,13.0,30.0,26.0,2.635416666666667,2.510416666666667,2.50695134061569,2.2909632571996026,1.3947368421052633,1.3937437934458785,0.9463753723932471,0.7830188679245282,0.6360476663356505,0.4160873882820258,0.2745779543197616,0.0,2.9443892750744785,2.78351539225422,2.183217477656405,1.573982125124131,1.4468718967229395,1.1236345580933467,1.0079443892750746,0.5153922542204569,0.0,0.0,0.23655877843013742,0.2926183382985766,0.28221336268479696,0.4163356504468719,6.0,6.0,1.0,1.83,1.97
1381,22,1,0,0.4,0.47231995499147666,0.7886843798208137,0.5402038614577138,0.3540177140287172,34.09090909090909,9.254545454545454,0.4539961013645224,0.8783783783783784,0.5149782135076253,0.31481481481481477,35.5,12.5,0.4539961013645224,0.8783783783783784,0.5149782135076253,0.31481481481481477,35.5,12.5,0.48255970634509604,0.7904614331402607,0.5545764401783182,0.3526778599290001,35.03636363636364,9.145454545454545,0.4978250915750916,0.7961538461538462,0.5425981122702435,0.4,33.0,10.5,0.4978250915750916,0.7961538461538462,0.5425981122702435,0.4,33.0,10.5,24.0,31.0,2.46875,2.2395833333333335,3.5248262164846076,2.407149950347567,1.525819265143992,1.4329692154915592,1.1852035749751735,0.7845084409136047,0.7532274081429992,0.6211519364448858,0.3768619662363455,0.2894736842105264,1.4538232373386295,1.4498510427010922,1.3023833167825223,1.3023833167825223,1.0943396226415094,1.0635551142005957,1.019860973187686,1.016881827209533,0.8907646474677258,0.5635551142005958,0.38601738342948366,0.34200595829195624,0.23514609760786057,0.26564051638530284,11.0,11.0,26.0,1.16,5.15
837,14,1,1,0.6,0.4708390691001802,0.753378751710148,0.5301156742151382,0.3654127422149763,34.625,9.553571428571429,0.4821232726475104,0.7366771159874608,0.5252487562189054,0.38788788788788786,37.5,12.0,0.4821232726475104,0.7366771159874608,0.5252487562189054,0.38788788788788786,37.5,12.0,0.4579794098729212,0.7735986087609733,0.5168833391085476,0.35630426089108436,34.107142857142854,10.089285714285714,0.457223092998955,0.8911764705882352,0.5176142309033833,0.35600375234521575,34.5,6.0,0.457223092998955,0.8911764705882352,0.5176142309033833,0.35600375234521575,34.5,6.0,39.0,17.0,2.4270833333333335,2.395833333333333,3.3475670307845085,1.9731876861966238,1.9672293942403176,1.2388282025819264,1.214995034756703,1.0660377358490565,0.8649453823237337,0.8435948361469712,0.5278053624627607,0.5148957298907648,2.738828202581926,1.715491559086395,1.3902681231380336,1.1871896722939423,0.9647467725918569,0.8902681231380337,0.8584905660377358,0.6628599801390268,0.6623634558093346,0.5436941410129096,0.27894127626521403,0.25195063129521916,0.27820953336883064,0.25620655412115195,1.5,1.5,16.0,1.23,4.14
38,1,0,0,0.6,0.4829377765237644,0.7941839395372223,0.5545377358261806,0.3721945962224823,34.78181818181818,9.618181818181819,0.4821232726475104,0.7366771159874608,0.5252487562189054,0.38788788788788786,37.5,12.0,0.4821232726475104,0.7366771159874608,0.5252487562189054,0.38788788788788786,37.5,12.0,0.47012669273618757,0.7823893983308639,0.5350001605578258,0.3761021362130169,33.163636363636364,9.6,0.457223092998955,0.8911764705882352,0.5176142309033833,0.35600375234521575,34.5,6.0,0.457223092998955,0.8911764705882352,0.5176142309033833,0.35600375234521575,34.5,6.0,38.0,17.0,2.395833333333333,2.4270833333333335,2.738828202581926,1.715491559086395,1.3902681231380336,1.1871896722939423,0.9647467725918569,0.8902681231380337,0.8584905660377358,0.6628599801390268,0.6623634558093346,0.5436941410129096,3.3475670307845085,1.9731876861966238,1.9672293942403176,1.2388282025819264,1.214995034756703,1.0660377358490565,0.8649453823237337,0.8435948361469712,0.5278053624627607,0.5148957298907648,0.27820953336883064,0.25620655412115195,0.27894127626521403,0.25195063129521916,-1.5,-1.5,-16.0,1.23,4.14
826,13,0,1,0.0,0.4539754968129341,0.781382828494328,0.509950114530553,0.36810705991676407,36.89090909090909,9.818181818181818,0.4539961013645224,0.8783783783783784,0.5149782135076253,0.31481481481481477,35.5,12.5,0.4539961013645224,0.8783783783783784,0.5149782135076253,0.31481481481481477,35.5,12.5,0.447043534543314,0.7968305680107524,0.5107089445506258,0.3421656970516444,35.945454545454545,10.036363636363637,0.4978250915750916,0.7961538461538462,0.5425981122702435,0.4,33.0,10.5,0.4978250915750916,0.7961538461538462,0.5425981122702435,0.4,33.0,10.5,17.0,38.0,2.2395833333333335,2.46875,1.4538232373386295,1.4498510427010922,1.3023833167825223,1.3023833167825223,1.0943396226415094,1.0635551142005957,1.019860973187686,1.016881827209533,0.8907646474677258,0.5635551142005958,3.5248262164846076,2.407149950347567,1.525819265143992,1.4329692154915592,1.1852035749751735,0.7845084409136047,0.7532274081429992,0.6211519364448858,0.3768619662363455,0.2894736842105264,0.23514609760786057,0.26564051638530284,0.38601738342948366,0.34200595829195624,-11.0,-11.0,-26.0,1.16,5.15
1777,28,0,0,0.0,0.48442981096811205,0.7790805374850036,0.5520038961225782,0.3647232523377107,33.983050847457626,9.677966101694915,0.4635862913096695,0.7084848484848485,0.5151242887091944,0.32608695652173914,38.5,9.0,0.4635862913096695,0.7084848484848485,0.5151242887091944,0.32608695652173914,38.5,9.0,0.4815839973428628,0.7517411265219663,0.545653253092628,0.37216461083106556,33.728813559322035,10.64406779661017,0.4538645245332176,0.8391608391608392,0.548964218455744,0.325,33.0,9.0,0.4538645245332176,0.8391608391608392,0.548964218455744,0.325,33.0,9.0,25.0,34.0,2.1458333333333335,2.28125,4.098808341608739,2.157398212512413,1.8560079443892752,1.2423038728897715,0.9721946375372392,0.8336643495531281,0.6812313803376364,0.5496524329692154,0.3892750744786494,0.0,2.5367428003972194,2.08987090367428,1.477656405163853,1.432969215491559,1.1857000993048656,1.1137040714995032,1.0923535253227408,1.0819265143992054,0.8475670307845082,0.8152929493545183,0.31371299595640967,0.340946706388613,0.2937608821697369,0.2929493545183714,-6.5,-6.5,-16.0,1.1,6.82
1108,17,1,1,0.8,0.4793999578005989,0.8142159540924414,0.5467758049018726,0.37534095275323215,35.40350877192982,9.298245614035087,0.4635862913096695,0.7084848484848485,0.5151242887091944,0.32608695652173914,38.5,9.0,0.4635862913096695,0.7084848484848485,0.5151242887091944,0.32608695652173914,38.5,9.0,0.46688017020487416,0.7822237257441481,0.5387898574355454,0.34992740685653256,33.3859649122807,8.578947368421053,0.4538645245332176,0.8391608391608392,0.548964218455744,0.325,33.0,9.0,0.4538645245332176,0.8391608391608392,0.548964218455744,0.325,33.0,9.0,39.0,18.0,2.28125,2.1458333333333335,2.5367428003972194,2.08987090367428,1.477656405163853,1.432969215491559,1.1857000993048656,1.1137040714995032,1.0923535253227408,1.0819265143992054,0.8475670307845082,0.8152929493545183,4.098808341608739,2.157398212512413,1.8560079443892752,1.2423038728897715,0.9721946375372392,0.8336643495531281,0.6812313803376364,0.5496524329692154,0.3892750744786494,0.0,0.2937608821697369,0.2929493545183714,0.31371299595640967,0.340946706388613,6.5,6.5,16.0,1.1,6.82
67,2,0,0,0.4,0.46741108557038125,0.7577152634153432,0.5343755588879647,0.3782355695577001,34.714285714285715,10.517857142857142,0.4657165750915751,0.6691176470588236,0.5269985974754559,0.369281045751634,41.0,13.0,0.4657165750915751,0.6691176470588236,0.5269985974754559,0.369281045751634,41.0,13.0,0.4568668333315231,0.7656569735013139,0.529035964373581,0.3637063811523861,33.392857142857146,10.482142857142858,0.38783323879750425,0.7610526315789474,0.4342261904761905,0.3519036954087346,36.0,8.5,0.38783323879750425,0.7610526315789474,0.4342261904761905,0.3519036954087346,36.0,8.5,28.0,28.0,2.03125,2.239583333333333,2.3550148957298904,2.2423038728897713,2.0307845084409135,1.5456802383316781,0.952333664349553,0.9369414101290963,0.7820258192651439,0.7363455809334658,0.33416087388282023,0.0,3.3421052631578947,1.7219463753723931,1.5317775571002978,1.2656405163853026,1.1961271102284012,1.1405163853028797,0.6241310824230387,0.4786494538232373,0.4001986097318768,0.0,0.2742257193131099,0.34028467394902345,0.3206914001723009,0.33962264150943394,-10.0,-10.0,-22.0,1.11,6.45
1891,30,1,1,0.4,0.45611289840132263,0.8116003626804933,0.5218316092715916,0.3727862294276995,34.56140350877193,9.894736842105264,0.45811485642946315,0.9058441558441559,0.5490196078431373,0.33805668016194335,38.0,9.0,0.45811485642946315,0.9058441558441559,0.5490196078431373,0.33805668016194335,38.0,9.0,0.4531733242658685,0.8026314400584479,0.5149271348008438,0.3762366291660133,33.49122807017544,9.456140350877194,0.4421833676168087,0.8707142857142858,0.4805491990846682,0.4027777777777778,35.0,6.0,0.4421833676168087,0.8707142857142858,0.4805491990846682,0.4027777777777778,35.0,6.0,22.0,35.0,2.479166666666667,2.1875,2.8078450844091356,1.9508440913604763,1.914597815292949,1.3555114200595826,0.9890764647467725,0.8366434955312809,0.6092353525322741,0.33018867924528295,0.0,0.0,1.683217477656405,1.4985104270109233,1.2845084409136045,1.019364448857994,0.9920556107249254,0.9781529294935452,0.7472691161866931,0.5600794438927508,0.0,0.0,0.2505073535634664,0.33291956305858983,0.30584072694437314,0.3180238331678252,14.0,14.0,15.0,1.63,2.27
835,13,0,0,0.2,0.454382080549248,0.7813184525886754,0.5095902181704958,0.3697383527657408,36.82142857142857,9.767857142857142,0.45811485642946315,0.9058441558441559,0.5490196078431373,0.33805668016194335,38.0,9.0,0.45811485642946315,0.9058441558441559,0.5490196078431373,0.33805668016194335,38.0,9.0,0.4478888646848961,0.7959943078677032,0.5108057318311159,0.3439921032550872,35.892857142857146,10.089285714285714,0.4421833676168087,0.8707142857142858,0.4805491990846682,0.4027777777777778,35.0,6.0,0.4421833676168087,0.8707142857142858,0.4805491990846682,0.4027777777777778,35.0,6.0,18.0,38.0,2.1875,2.479166666666667,1.683217477656405,1.4985104270109233,1.2845084409136045,1.019364448857994,0.9920556107249254,0.9781529294935452,0.7472691161866931,0.5600794438927508,0.0,0.0,2.8078450844091356,1.9508440913604763,1.914597815292949,1.3555114200595826,0.9890764647467725,0.8366434955312809,0.6092353525322741,0.33018867924528295,0.0,0.0,0.30584072694437314,0.3180238331678252,0.2505073535634664,0.33291956305858983,-14.0,-14.0,-15.0,1.63,2.27
0,1,1,1,0.6,0.4835503408592391,0.7942877977597719,0.554320506282069,0.3738390804736114,34.660714285714285,9.517857142857142,0.4657165750915751,0.6691176470588236,0.5269985974754559,0.369281045751634,41.0,13.0,0.4657165750915751,0.6691176470588236,0.5269985974754559,0.369281045751634,41.0,13.0,0.4709828641008383,0.7844895876463841,0.5366793051561596,0.37278738718200216,33.142857142857146,9.625,0.38783323879750425,0.7610526315789474,0.4342261904761905,0.3519036954087346,36.0,8.5,0.38783323879750425,0.7610526315789474,0.4342261904761905,0.3519036954087346,36.0,8.5,38.0,18.0,2.239583333333333,2.03125,3.3421052631578947,1.7219463753723931,1.5317775571002978,1.2656405163853026,1.1961271102284012,1.1405163853028797,0.6241310824230387,0.4786494538232373,0.4001986097318768,0.0,2.3550148957298904,2.2423038728897713,2.0307845084409135,1.5456802383316781,0.952333664349553,0.9369414101290963,0.7820258192651439,0.7363455809334658,0.33416087388282023,0.0,0.3206914001723009,0.33962264150943394,0.2742257193131099,0.34028467394902345,10.0,10.0,22.0,1.11,6.45
949,15,1,1,0.8,0.47199021125778207,0.7562536660207619,0.5379215918781186,0.3567955267670798,35.824561403508774,9.421052631578947,0.4466605193356329,0.78125,0.5158119658119658,0.3506312399567978,38.5,7.25,0.48111994388590135,0.9090909090909092,0.5038461538461538,0.4211822660098522,39.5,8.5,0.46532176631025546,0.777963310325506,0.5208492730403763,0.3592084470174095,36.1578947368421,9.526315789473685,0.4386983165156067,0.5970717234262126,0.4949606505573404,0.33351810936636944,38.25,5.75,0.4294117647058824,0.5789473684210527,0.470508658008658,0.3039927404718693,36.0,5.5,23.0,34.0,1.9895833333333335,2.109375,3.54865938430983,3.256703078450844,1.3773584905660377,1.006454816285998,0.9930486593843096,0.8515392254220456,0.7264150943396226,0.5600794438927507,0.5531281032770605,0.27954319761668317,2.1807348560079443,1.8346573982125123,1.3445878848063555,1.3192651439920555,0.897715988083416,0.6549155908639523,0.5958291956305859,0.49056603773584906,0.37040714995034757,0.30139026812313807,0.3304847675106685,0.31091450753814204,0.19156586483086774,0.25918570009930486,-7.5,-5.75,-29.0,1.51,2.54
1141,18,0,0,0.4,0.46451264063639075,0.7724895045859554,0.5230094498762956,0.3633507414704008,34.06896551724138,9.620689655172415,0.4466605193356329,0.78125,0.5158119658119658,0.3506312399567978,38.5,7.25,0.48111994388590135,0.9090909090909092,0.5038461538461538,0.4211822660098522,39.5,8.5,0.4603109195852734,0.7489062574039017,0.5274308855622972,0.35939555404039675,33.3448275862069,10.051724137931034,0.4386983165156067,0.5970717234262126,0.4949606505573404,0.33351810936636944,38.25,5.75,0.4294117647058824,0.5789473684210527,0.470508658008658,0.3039927404718693,36.0,5.5,18.0,40.0,2.109375,1.9895833333333335,2.1807348560079443,1.8346573982125123,1.3445878848063555,1.3192651439920555,0.897715988083416,0.6549155908639523,0.5958291956305859,0.49056603773584906,0.37040714995034757,0.30139026812313807,3.54865938430983,3.256703078450844,1.3773584905660377,1.006454816285998,0.9930486593843096,0.8515392254220456,0.7264150943396226,0.5600794438927507,0.5531281032770605,0.27954319761668317,0.19156586483086774,0.25918570009930486,0.3304847675106685,0.31091450753814204,7.5,5.75,29.0,1.51,2.54
184,4,1,1,0.4,0.45850313953021415,0.7800097619198214,0.5422403842386174,0.3631295995396387,33.8448275862069,8.551724137931034,0.4682926829268293,0.8356643356643356,0.5224586288416075,0.4014935988620199,40.5,7.5,0.4682926829268293,0.8356643356643356,0.5224586288416075,0.4014935988620199,40.5,7.5,0.4528582178825293,0.7961523893095076,0.5359376741899939,0.3496693720604289,33.810344827586206,9.362068965517242,0.42047886570358484,0.7748161764705883,0.5811117413499716,0.26921132457027297,32.5,5.0,0.42047886570358484,0.7748161764705883,0.5811117413499716,0.26921132457027297,32.5,5.0,29.0,29.0,2.1770833333333335,2.3541666666666665,2.4990069513406157,2.0819265143992056,1.66137040714995,1.3833167825223436,1.3411122144985104,1.3267130089374377,0.8545183714001986,0.43247269116186693,0.4205561072492554,0.3445878848063555,3.001489572989076,2.853525322740814,1.9756703078450841,1.9240317775571003,1.2651439920556105,1.2100297914597813,1.1544190665342602,0.7755710029791459,0.7601787487586892,0.5948361469712016,0.33021927765162035,0.28220637356685024,0.3367488364662385,0.3247269116186693,-8.5,-8.5,-13.0,2.63,1.49
4,1,0,0,0.6,0.48476772394013995,0.7968002925359162,0.5549624112755255,0.37626637944690283,34.578947368421055,9.473684210526315,0.4682926829268293,0.8356643356643356,0.5224586288416075,0.4014935988620199,40.5,7.5,0.4682926829268293,0.8356643356643356,0.5224586288416075,0.4014935988620199,40.5,7.5,0.4720203661679764,0.7838845071613598,0.5387210932146443,0.3724392080467142,33.07017543859649,9.596491228070175,0.42047886570358484,0.7748161764705883,0.5811117413499716,0.26921132457027297,32.5,5.0,0.42047886570358484,0.7748161764705883,0.5811117413499716,0.26921132457027297,32.5,5.0,39.0,18.0,2.3541666666666665,2.1770833333333335,3.001489572989076,2.853525322740814,1.9756703078450841,1.9240317775571003,1.2651439920556105,1.2100297914597813,1.1544190665342602,0.7755710029791459,0.7601787487586892,0.5948361469712016,2.4990069513406157,2.0819265143992056,1.66137040714995,1.3833167825223436,1.3411122144985104,1.3267130089374377,0.8545183714001986,0.43247269116186693,0.4205561072492554,0.3445878848063555,0.3367488364662385,0.3247269116186693,0.33021927765162035,0.28220637356685024,8.5,8.5,13.0,2.63,1.49
160,3,0,0,0.4,0.463364983786361,0.7926915313379391,0.5238809004299484,0.36976269965857195,35.3448275862069,9.879310344827585,0.48283492822966506,0.8322368421052632,0.5126705653021443,0.44099134539732493,33.0,11.5,0.48283492822966506,0.8322368421052632,0.5126705653021443,0.44099134539732493,33.0,11.5,0.4607827730050801,0.7673492493825635,0.5167043805481666,0.37162450243709677,34.206896551724135,10.189655172413794,0.45786516853932585,0.8427991886409736,0.4810568295114656,0.4319221967963387,32.5,11.0,0.45786516853932585,0.8427991886409736,0.4810568295114656,0.4319221967963387,32.5,11.0,15.0,43.0,2.21875,2.53125,3.2159880834160868,2.350546176762661,1.8609731876861966,1.291459781529295,1.2830188679245282,1.218470705064548,1.01837140019861,0.8857994041708044,0.7070506454816285,0.5079443892750743,4.194637537239324,2.353028798411122,2.061569016881827,1.401688182720953,1.1633565044687189,0.9980139026812314,0.9285004965243296,0.8773584905660377,0.7864945382323735,0.0,0.3123300398041277,0.3390809786043152,0.28370338564789355,0.4124462098642833,-15.0,-15.0,-7.0,1.1,6.88
1416,23,1,1,0.8,0.47956455064001496,0.8162612242407675,0.5328759364662947,0.3951015003421429,34.016666666666666,9.116666666666667,0.48283492822966506,0.8322368421052632,0.5126705653021443,0.44099134539732493,33.0,11.5,0.48283492822966506,0.8322368421052632,0.5126705653021443,0.44099134539732493,33.0,11.5,0.472016591657415,0.7994006101766057,0.5266439961658305,0.3878980876064274,32.8,9.4,0.45786516853932585,0.8427991886409736,0.4810568295114656,0.4319221967963387,32.5,11.0,0.45786516853932585,0.8427991886409736,0.4810568295114656,0.4319221967963387,32.5,11.0,39.0,21.0,2.53125,2.21875,4.194637537239324,2.353028798411122,2.061569016881827,1.401688182720953,1.1633565044687189,0.9980139026812314,0.9285004965243296,0.8773584905660377,0.7864945382323735,0.0,3.2159880834160868,2.350546176762661,1.8609731876861966,1.291459781529295,1.2830188679245282,1.218470705064548,1.01837140019861,0.8857994041708044,0.7070506454816285,0.5079443892750743,0.28370338564789355,0.4124462098642833,0.3123300398041277,0.3390809786043152,15.0,15.0,7.0,1.1,6.88
549,9,0,0,0.2,0.4726159717982991,0.7716274633569623,0.5299607883483726,0.37083407939775453,33.689655172413794,9.982758620689655,0.47419657518179686,0.7289402173913043,0.49914236706689535,0.4396825396825397,38.0,9.0,0.47419657518179686,0.7289402173913043,0.49914236706689535,0.4396825396825397,38.0,9.0,0.4585415941840589,0.7366712787579153,0.5162679200095844,0.353416767761789,32.275862068965516,10.241379310344827,0.4680339985218034,0.6959770114942528,0.48998682476943345,0.4203703703703704,35.5,10.0,0.4680339985218034,0.6959770114942528,0.48998682476943345,0.4203703703703704,35.5,10.0,20.0,38.0,2.6041666666666665,2.3541666666666665,2.383316782522343,2.382323733862959,1.669811320754717,1.4851042701092352,1.4021847070506452,1.1564051638530288,0.8282025819265143,0.583416087388282,0.24081429990069508,0.0,2.659384309831182,2.44240317775571,1.7303872889771599,1.6976166832174773,1.6564051638530288,1.0372393247269116,0.9081429990069512,0.7825223435948361,0.644488579940417,0.37636544190665344,0.3467452720757418,0.38662694472029124,0.26566029684333137,0.30536246276067525,12.0,12.0,15.0,2.29,1.62
1180,19,1,0,0.6,0.46733659337910427,0.766479612391275,0.543263054428414,0.3375132144156315,34.51724137931034,9.672413793103448,0.4936967000370782,0.7681159420289855,0.551923076923077,0.3958333333333333,40.0,12.5,0.4936967000370782,0.7681159420289855,0.551923076923077,0.3958333333333333,40.0,12.5,0.4648344416482029,0.7613514888978813,0.5218531752495451,0.36624113266892694,33.56896551724138,8.879310344827585,0.40792079207920795,0.825,0.47619047619047616,0.3161273754494094,32.0,9.0,0.40792079207920795,0.825,0.47619047619047616,0.3161273754494094,32.0,9.0,36.0,22.0,2.25,2.385416666666667,2.099801390268123,1.789473684210526,1.612711022840119,1.609235352532274,1.4865938430983117,1.3897715988083417,1.1171797418073486,1.08987090367428,0.769116186693148,0.3882820258192651,2.670804369414101,2.2810327706057594,1.9508440913604765,1.246772591857001,0.9731876861966237,0.9285004965243296,0.5198609731876862,0.33267130089374375,0.23286991062562065,0.10724925521350545,0.2968789619932938,0.33843098311817277,0.1911433856166271,0.2442899702085402,-6.5,-6.5,12.0,3.2,1.35
1129,18,1,1,0.2,0.4656550517038591,0.7701011900568447,0.5230540528553589,0.36672615263191943,34.13559322033898,9.627118644067796,0.47419657518179686,0.7289402173913043,0.49914236706689535,0.4396825396825397,38.0,9.0,0.47419657518179686,0.7289402173913043,0.49914236706689535,0.4396825396825397,38.0,9.0,0.4599747377359669,0.7487405654950663,0.526817278521842,0.3589538214860397,33.389830508474574,10.033898305084746,0.4680339985218034,0.6959770114942528,0.48998682476943345,0.4203703703703704,35.5,10.0,0.4680339985218034,0.6959770114942528,0.48998682476943345,0.4203703703703704,35.5,10.0,18.0,41.0,2.3541666666666665,2.6041666666666665,2.659384309831182,2.44240317775571,1.7303872889771599,1.6976166832174773,1.6564051638530288,1.0372393247269116,0.9081429990069512,0.7825223435948361,0.644488579940417,0.37636544190665344,2.383316782522343,2.382323733862959,1.669811320754717,1.4851042701092352,1.4021847070506452,1.1564051638530288,0.8282025819265143,0.583416087388282,0.24081429990069508,0.0,0.26566029684333137,0.30536246276067525,0.3467452720757418,0.38662694472029124,-12.0,-12.0,-15.0,2.29,1.62
279,5,0,1,0.6,0.46638195370944613,0.8051384383941037,0.528563810003362,0.3819610713964939,36.728813559322035,10.661016949152541,0.4936967000370782,0.7681159420289855,0.551923076923077,0.3958333333333333,40.0,12.5,0.4936967000370782,0.7681159420289855,0.551923076923077,0.3958333333333333,40.0,12.5,0.4467469165365772,0.7522545132693124,0.5111504143197029,0.35404874422837557,33.983050847457626,10.0,0.40792079207920795,0.825,0.47619047619047616,0.3161273754494094,32.0,9.0,0.40792079207920795,0.825,0.47619047619047616,0.3161273754494094,32.0,9.0,44.0,15.0,2.385416666666667,2.25,2.670804369414101,2.2810327706057594,1.9508440913604765,1.246772591857001,0.9731876861966237,0.9285004965243296,0.5198609731876862,0.33267130089374375,0.23286991062562065,0.10724925521350545,2.099801390268123,1.789473684210526,1.612711022840119,1.609235352532274,1.4865938430983117,1.3897715988083417,1.1171797418073486,1.08987090367428,0.769116186693148,0.3882820258192651,0.1911433856166271,0.2442899702085402,0.2968789619932938,0.33843098311817277,6.5,6.5,-12.0,3.2,1.35
750,12,1,0,0.4,0.46352265863796666,0.8081090181216986,0.5350326107713033,0.3744291754873299,34.87719298245614,10.333333333333334,0.5057953873447665,0.7803030303030303,0.5668859649122807,0.4319640564826701,38.0,9.5,0.5057953873447665,0.7803030303030303,0.5668859649122807,0.4319640564826701,38.0,9.5,0.45892174326514357,0.7884833220057448,0.5202544096184442,0.36896711771560275,34.14035087719298,10.403508771929825,0.4116132723112128,0.845389507154213,0.49530075187969924,0.31067251461988304,35.0,9.5,0.4116132723112128,0.845389507154213,0.49530075187969924,0.31067251461988304,35.0,9.5,31.0,26.0,2.302083333333333,2.71875,2.7060575968222436,2.2393247269116188,2.0635551142005957,1.3282025819265142,1.1295928500496524,0.9493545183714002,0.6544190665342601,0.13902681231380337,0.0,0.0,2.890764647467726,2.806355511420059,2.309334657398212,1.8227408142999009,1.3351539225422044,1.2080436941410126,0.8892750744786494,0.7120158887785502,0.7065541211519365,0.4215491559086395,0.3320065977741739,0.3373882820258192,0.2682076507316298,0.35054617676266137,-20.0,-20.0,-17.0,2.6,1.5
1440,23,0,1,0.8,0.47999165599883586,0.8154160547016228,0.5325113850139349,0.3968211478775176,34.114754098360656,9.098360655737705,0.5057953873447665,0.7803030303030303,0.5668859649122807,0.4319640564826701,38.0,9.5,0.5057953873447665,0.7803030303030303,0.5668859649122807,0.4319640564826701,38.0,9.5,0.470985023090751,0.7987859241393623,0.5252541022141984,0.387732180887925,32.77049180327869,9.344262295081966,0.4116132723112128,0.845389507154213,0.49530075187969924,0.31067251461988304,35.0,9.5,0.4116132723112128,0.845389507154213,0.49530075187969924,0.31067251461988304,35.0,9.5,40.0,21.0,2.71875,2.302083333333333,2.890764647467726,2.806355511420059,2.309334657398212,1.8227408142999009,1.3351539225422044,1.2080436941410126,0.8892750744786494,0.7120158887785502,0.7065541211519365,0.4215491559086395,2.7060575968222436,2.2393247269116188,2.0635551142005957,1.3282025819265142,1.1295928500496524,0.9493545183714002,0.6544190665342601,0.13902681231380337,0.0,0.0,0.2682076507316298,0.35054617676266137,0.3320065977741739,0.3373882820258192,20.0,20.0,17.0,2.6,1.5
